NMT;anio;mes;dia;tipo;LAEQ;LAS01;LAS10;LAS50;LAS90;LAS99
6;2020;1;4;E;70,5;76,8;73,5;68,1;64,2;60,6
8;2020;1;4;E;66,5;72,3;67,7;63,5;60,3;57,3
10;2020;1;4;E;63,6;71,7;67,6;60,5;54,9;50,5
11;2020;1;4;E;67,6;73,0;69,5;65,9;60,5;54,6
12;2020;1;4;E;62,1;69,7;63,3;60,1;56,5;54,0
13;2020;1;4;E;56,3;64,7;58,7;54,2;50,6;48,6
14;2020;1;4;E;64,8;73,4;66,0;63,1;60,8;58,8
16;2020;1;4;E;61,1;67,4;64,5;59,7;51,5;46,0
17;2020;1;4;E;55,3;64,0;57,9;52,8;49,0;47,1
18;2020;1;4;E;72,5;77,9;66,6;58,6;51,1;47,2
19;2020;1;4;E;59,5;66,9;62,9;57,2;52,7;49,9
20;2020;1;4;E;67,3;78,5;69,0;58,5;53,0;49,4
24;2020;1;4;E;47,6;53,0;49,3;46,7;45,0;43,7
25;2020;1;4;E;67,3;69,8;68,5;67,0;65,4;63,5
27;2020;1;4;E;63,3;72,9;66,1;57,9;53,8;50,9
28;2020;1;4;E;66,6;74,4;70,8;62,9;53,3;47,2
29;2020;1;4;E;56,0;65,0;60,5;50,6;42,9;38,5
30;2020;1;4;E;56,8;64,8;60,3;54,5;49,2;46,1
31;2020;1;4;E;65,7;73,7;70,0;61,5;55,4;52,4
47;2020;1;4;E;54,1;65,6;54,6;47,4;44,2;41,9
48;2020;1;4;E;62,6;67,7;64,3;62,2;58,9;56,0
50;2020;1;4;E;65,7;71,8;66,8;63,6;60,0;57,5
54;2020;1;4;E;62,3;68,6;64,9;61,3;57,3;53,2
55;2020;1;4;E;57,0;66,3;59,5;54,2;50,7;48,4
86;2020;1;4;E;56,1;66,2;59,6;51,3;45,8;43,8
2;2020;1;4;N;67,1;72,5;69,6;65,7;60,2;56,8
3;2020;1;4;N;59,9;70,0;61,8;55,4;51,2;48,1
5;2020;1;4;N;54,8;63,7;58,5;52,0;45,6;43,5
6;2020;1;4;N;67,9;74,7;71,4;65,5;58,8;53,4
8;2020;1;4;N;63,9;71,6;67,4;61,5;53,3;47,2
10;2020;1;4;N;59,8;70,3;63,7;53,7;45,3;42,4
11;2020;1;4;N;62,4;70,6;66,8;58,8;49,0;44,3
12;2020;1;4;N;59,0;65,5;60,2;55,0;49,1;44,7
13;2020;1;4;N;52,2;60,5;55,0;48,8;45,6;44,1
14;2020;1;4;N;59,7;66,6;63,2;58,0;52,3;48,7
16;2020;1;4;N;57,2;66,2;61,9;51,0;41,7;39,4
17;2020;1;4;N;51,0;59,2;53,3;48,4;45,5;44,2
18;2020;1;4;N;49,8;60,0;53,0;45,6;43,0;42,1
19;2020;1;4;N;54,6;64,4;58,6;49,4;43,2;39,4
20;2020;1;4;N;54,3;64,1;57,1;49,6;44,2;42,6
24;2020;1;4;N;43,9;49,1;45,4;43,4;41,6;41,0
25;2020;1;4;N;63,2;67,9;66,0;62,5;56,9;51,6
27;2020;1;4;N;58,4;70,6;60,5;50,8;44,7;41,8
28;2020;1;4;N;60,9;71,9;65,1;49,8;40,4;39,1
29;2020;1;4;N;49,7;62,7;51,2;39,1;34,2;32,1
30;2020;1;4;N;52,4;62,8;54,9;47,7;44,3;43,0
31;2020;1;4;N;55,2;68,6;54,8;49,5;45,8;43,7
47;2020;1;4;N;49,3;61,9;48,6;44,1;41,7;40,3
48;2020;1;4;N;59,3;64,7;62,2;58,4;52,2;48,0
50;2020;1;4;N;61,2;67,8;64,6;59,4;54,0;50,3
54;2020;1;4;N;55,8;64,7;59,1;51,6;47,1;45,2
55;2020;1;4;N;54,5;63,2;57,6;51,7;47,2;44,6
86;2020;1;4;N;56,7;63,8;52,8;42,8;39,5;38,2
2;2020;1;5;T;68,1;75,0;69,1;64,8;61,0;57,4
3;2020;1;5;T;59,5;68,5;62,0;56,4;51,3;47,4
5;2020;1;5;T;59,5;66,6;62,4;57,3;47,5;42,8
6;2020;1;5;T;71,7;83,3;73,0;65,6;59,7;54,4
8;2020;1;5;T;63,8;71,0;67,0;62,0;55,4;47,8
10;2020;1;5;T;62,6;71,5;66,4;58,5;49,0;43,4
11;2020;1;5;T;65,6;71,8;68,8;63,3;53,1;44,8
12;2020;1;5;T;60,8;67,8;62,7;58,2;51,8;46,0
13;2020;1;5;T;57,4;65,2;59,0;52,1;44,9;41,3
14;2020;1;5;T;62,3;68,0;64,5;61,0;54,8;50,1
16;2020;1;5;T;59,9;66,8;63,6;56,9;43,9;39,2
17;2020;1;5;T;67,2;65,1;57,5;51,1;43,3;40,5
18;2020;1;5;T;56,6;64,8;57,1;50,0;45,0;43,7
19;2020;1;5;T;61,5;72,7;62,0;54,6;47,3;42,4
20;2020;1;5;T;58,1;66,1;61,2;55,1;45,6;41,4
24;2020;1;5;T;49,0;56,3;51,5;47,1;42,8;41,3
25;2020;1;5;T;65,5;69,4;67,8;65,4;59,4;52,2
27;2020;1;5;T;60,8;71,8;64,1;54,1;45,7;41,0
28;2020;1;5;T;66,0;74,8;70,6;60,1;42,1;38,2
29;2020;1;5;T;54,7;64,6;59,2;49,0;36,0;32,3
30;2020;1;5;T;56,2;64,7;59,8;53,1;44,1;41,7
31;2020;1;5;T;63,6;73,3;68,8;54,7;46,9;42,5
47;2020;1;5;T;53,3;66,4;53,9;46,0;41,0;39,2
48;2020;1;5;T;62,1;73,1;63,8;58,7;53,2;48,2
50;2020;1;5;T;64,1;69,8;65,7;61,8;56,0;51,7
54;2020;1;5;T;59,5;66,6;63,1;57,7;46,5;42,5
55;2020;1;5;T;55,1;64,0;57,8;51,2;45,4;42,2
86;2020;1;5;T;54,7;65,6;58,5;48,6;39,4;37,5
2;2020;1;5;D;67,7;74,0;67,8;64,0;60,8;57,8
3;2020;1;5;D;59,3;68,0;61,9;56,4;51,2;47,1
5;2020;1;5;D;60,5;66,6;62,8;58,6;53,6;47,9
6;2020;1;5;D;69,9;78,6;72,2;65,6;59,7;54,3
8;2020;1;5;D;63,7;70,9;66,8;61,9;55,6;49,1
10;2020;1;5;D;63,2;71,9;67,1;59,7;52,3;46,0
11;2020;1;5;D;66,6;72,1;69,2;64,7;56,5;47,5
12;2020;1;5;D;61,6;68,4;63,1;59,0;53,8;49,2
13;2020;1;5;D;58,1;64,2;58,4;52,9;47,2;45,0
14;2020;1;5;D;63,1;69,3;64,8;61,7;57,3;53,0
16;2020;1;5;D;60,4;66,9;63,8;58,0;46,9;42,6
17;2020;1;5;D;54,7;62,7;57,3;52,1;46,7;44,3
18;2020;1;5;D;56,5;67,4;58,2;51,9;46,6;44,4
19;2020;1;5;D;63,4;76,0;63,1;55,8;49,2;46,1
20;2020;1;5;D;58,9;66,2;61,8;56,5;50,2;46,0
24;2020;1;5;D;49,7;56,5;52,4;48,4;46,0;44,3
25;2020;1;5;D;66,4;69,8;68,0;66,3;62,8;58,9
27;2020;1;5;D;61,6;72,3;65,5;55,3;47,1;43,7
28;2020;1;5;D;67,5;75,4;71,7;63,6;50,8;41,8
29;2020;1;5;D;56,1;65,0;60,3;52,0;44,8;39,0
30;2020;1;5;D;57,6;65,3;60,9;55,5;49,4;47,0
31;2020;1;5;D;64,9;73,8;69,9;57,5;50,5;47,9
47;2020;1;5;D;54,2;66,6;54,8;47,9;42,9;40,7
48;2020;1;5;D;61,4;72,6;63,3;58,4;53,5;49,3
50;2020;1;5;D;65,0;70,0;65,8;62,3;57,5;53,8
54;2020;1;5;D;60,3;66,6;63,5;59,1;50,9;46,9
55;2020;1;5;D;55,6;64,2;58,6;52,3;47,3;43,6
86;2020;1;5;D;55,7;65,9;59,6;50,7;43,7;40,5
2;2020;1;5;E;69,6;78,0;70,1;66,2;63,0;61,1
3;2020;1;5;E;60,7;69,8;63,2;57,9;54,3;51,2
5;2020;1;5;E;61,4;69,4;63,7;59,7;55,9;52,4
6;2020;1;5;E;76,9;88,3;81,0;67,7;62,5;59,1
8;2020;1;5;E;64,4;71,8;66,9;62,7;59,2;56,0
10;2020;1;5;E;64,2;71,8;67,4;60,8;56,0;51,9
11;2020;1;5;E;66,8;72,8;69,6;65,7;59,4;54,8
12;2020;1;5;E;61,9;68,6;63,3;60,0;56,8;54,3
13;2020;1;5;E;60,4;68,6;63,2;56,9;51,8;47,6
14;2020;1;5;E;63,2;67,7;65,0;62,3;59,2;56,5
16;2020;1;5;E;61,7;67,4;64,6;59,7;51,1;45,2
17;2020;1;5;E;74,8;80,3;60,7;54,9;50,7;48,1
18;2020;1;5;E;60,7;63,1;57,6;52,4;48,0;46,2
19;2020;1;5;E;60,2;67,8;62,7;56,6;52,5;50,0
20;2020;1;5;E;59,3;67,5;62,2;56,9;52,7;49,2
24;2020;1;5;E;51,3;62,4;51,6;47,5;45,5;43,9
25;2020;1;5;E;66,9;69,7;68,2;66,7;65,0;63,2
27;2020;1;5;E;62,3;72,2;65,7;56,3;52,2;49,6
28;2020;1;5;E;66,7;74,8;70,8;62,6;52,8;48,1
29;2020;1;5;E;55,5;64,7;60,0;50,8;43,6;38,2
30;2020;1;5;E;57,0;64,4;59,8;55,4;50,8;48,3
31;2020;1;5;E;65,4;73,6;69,9;61,0;55,1;52,8
47;2020;1;5;E;55,2;68,5;55,0;47,5;44,8;43,3
48;2020;1;5;E;66,1;74,9;70,8;61,7;56,3;53,0
50;2020;1;5;E;64,7;70,4;66,6;63,4;59,8;57,2
54;2020;1;5;E;61,8;68,5;64,3;60,6;56,5;52,6
55;2020;1;5;E;56,9;67,0;58,5;52,4;49,0;47,1
86;2020;1;5;E;56,3;66,3;59,7;52,0;46,1;43,1
2;2020;1;5;N;68,0;75,5;69,7;65,7;60,3;56,4
3;2020;1;5;N;59,3;68,7;61,6;55,6;51,1;47,4
5;2020;1;5;N;54,1;62,6;57,7;50,7;44,4;42,1
6;2020;1;5;N;66,9;74,5;69,9;65,0;58,7;53,8
8;2020;1;5;N;63,9;71,3;67,5;61,6;53,7;46,3
10;2020;1;5;N;59,3;69,9;63,2;53,6;45,5;42,6
11;2020;1;5;N;62,0;70,0;66,5;58,5;48,8;43,2
12;2020;1;5;N;57,9;64,8;60,1;55,2;48,9;44,2
13;2020;1;5;N;51,9;61,9;54,6;47,4;42,6;40,6
14;2020;1;5;N;59,9;66,9;63,1;58,2;52,3;48,6
16;2020;1;5;N;57,0;65,7;61,7;51,7;40,7;38,4
17;2020;1;5;N;49,6;58,5;52,1;45,1;41,4;40,1
18;2020;1;5;N;52,7;63,7;54,4;46,0;44,3;43,3
19;2020;1;5;N;55,8;64,1;58,8;51,0;44,5;41,0
20;2020;1;5;N;55,2;64,5;57,2;48,7;42,6;40,9
24;2020;1;5;N;44,4;51,6;46,2;43,5;41,8;41,1
25;2020;1;5;N;62,7;67,7;65,7;62,0;56,2;49,7
27;2020;1;5;N;57,4;69,9;59,2;49,9;43,1;39,7
28;2020;1;5;N;60,7;71,9;64,8;48,5;39,1;38,0
29;2020;1;5;N;49,4;62,5;50,3;39,0;33,1;32,1
30;2020;1;5;N;51,7;62,0;53,7;45,5;42,6;41,2
31;2020;1;5;N;54,6;67,5;54,3;49,0;44,3;41,3
47;2020;1;5;N;49,3;61,6;48,0;42,3;39,9;38,6
48;2020;1;5;N;58,7;64,2;61,8;57,8;51,7;47,0
50;2020;1;5;N;62,2;68,2;64,6;59,4;53,8;50,5
54;2020;1;5;N;54,9;64,4;58,9;49,7;43,9;41,8
55;2020;1;5;N;52,4;61,7;55,2;48,2;43,6;41,5
86;2020;1;5;N;50,5;63,0;52,2;41,3;38,2;37,2
2;2020;1;6;T;67,9;74,7;70,0;66,4;60,7;57,0
3;2020;1;6;T;58,1;68,3;60,6;54,1;49,5;46,5
5;2020;1;6;T;59,4;66,7;61,6;56,6;47,0;42,9
6;2020;1;6;T;68,3;75,3;72,1;65,9;59,1;52,8
8;2020;1;6;T;64,0;71,2;67,4;62,2;54,3;47,2
10;2020;1;6;T;63,9;71,3;66,3;58,4;49,2;43,6
11;2020;1;6;T;64,8;71,2;68,3;62,4;50,6;43,6
12;2020;1;6;T;60,4;67,5;62,4;57,9;50,6;44,3
13;2020;1;6;T;54,3;63,5;57,5;51,2;43,5;40,6
14;2020;1;6;T;62,8;69,7;65,0;61,3;53,9;48,2
16;2020;1;6;T;60,5;67,4;64,1;56,3;42,5;38,5
17;2020;1;6;T;56,9;63,9;57,0;50,7;43,2;40,4
18;2020;1;6;T;56,2;64,2;57,8;49,5;42,8;41,1
19;2020;1;6;T;58,3;66,9;61,5;54,7;46,4;41,4
20;2020;1;6;T;58,1;65,8;61,1;54,8;45,4;42,1
24;2020;1;6;T;48,1;55,5;51,0;46,5;43,3;42,0
25;2020;1;6;T;65,2;69,0;67,7;65,0;58,0;49,4
27;2020;1;6;T;61,0;71,5;64,0;54,5;44,8;40,7
28;2020;1;6;T;66,0;74,9;70,7;60,0;43,6;39,5
29;2020;1;6;T;55,4;65,2;60,1;49,0;35,4;32,4
30;2020;1;6;T;56,2;64,2;59,0;51,8;45,9;44,4
31;2020;1;6;T;59,1;71,1;62,0;51,5;45,1;41,4
47;2020;1;6;T;53,3;66,0;52,6;45,8;41,9;39,8
48;2020;1;6;T;60,4;65,7;63,4;59,6;52,7;46,9
50;2020;1;6;T;63,6;69,5;65,6;61,1;54,7;50,4
54;2020;1;6;T;58,3;66,0;62,2;56,0;46,9;42,8
55;2020;1;6;T;54,3;63,3;57,3;50,6;44,5;42,0
86;2020;1;6;T;54,7;65,3;58,5;48,4;38,8;37,0
2;2020;1;6;D;67,7;73,8;69,9;66,5;61,0;57,6
3;2020;1;6;D;58,0;68,2;60,8;53,9;48,8;46,1
5;2020;1;6;D;60,4;67,5;61,9;58,0;52,4;46,9
6;2020;1;6;D;68,3;74,9;72,1;66,0;59,9;54,3
8;2020;1;6;D;64,0;71,2;67,3;62,4;55,5;49,4
10;2020;1;6;D;64,8;71,6;66,9;59,5;52,3;47,2
11;2020;1;6;D;65,3;71,5;68,7;63,9;55,7;47,1
12;2020;1;6;D;61,0;68,0;62,8;58,7;53,4;48,1
13;2020;1;6;D;54,9;64,1;57,9;52,1;45,6;42,9
14;2020;1;6;D;63,8;71,0;65,7;62,5;56,7;52,0
16;2020;1;6;D;61,7;67,8;64,6;57,8;45,4;42,2
17;2020;1;6;D;57,3;63,4;57,8;52,6;46,3;43,4
18;2020;1;6;D;58,3;65,8;59,6;52,5;45,1;42,5
19;2020;1;6;D;59,6;67,9;62,1;56,0;49,6;45,7
20;2020;1;6;D;59,4;66,2;61,8;56,5;49,4;44,7
24;2020;1;6;D;49,3;56,2;52,2;47,8;45,1;43,6
25;2020;1;6;D;65,8;69,3;67,8;65,7;61,1;55,9
27;2020;1;6;D;61,4;71,6;65,1;55,4;46,4;42,6
28;2020;1;6;D;67,5;75,5;71,9;63,5;50,3;43,5
29;2020;1;6;D;57,0;65,8;61,1;52,7;45,2;40,6
30;2020;1;6;D;57,4;64,6;59,9;53,9;49,0;47,8
31;2020;1;6;D;60,0;71,6;64,1;51,7;46,0;42,3
47;2020;1;6;D;53,8;66,0;53,2;46,4;43,4;41,7
48;2020;1;6;D;60,5;65,7;63,4;59,8;53,8;47,6
50;2020;1;6;D;63,7;70,0;65,7;61,5;56,0;52,6
54;2020;1;6;D;58,7;65,9;62,4;56,9;48,9;45,6
55;2020;1;6;D;55,1;63,5;58,0;51,6;47,1;43,5
86;2020;1;6;D;55,7;65,7;59,5;50,7;43,1;40,1
2;2020;1;6;E;69,2;74,5;70,8;68,3;64,6;62,1
3;2020;1;6;E;57,9;67,0;60,6;55,2;51,7;48,6
5;2020;1;6;E;61,5;69,2;63,2;59,0;55,2;52,1
6;2020;1;6;E;69,7;75,9;73,1;67,6;63,6;59,4
8;2020;1;6;E;65,3;71,3;68,0;63,6;59,8;56,1
10;2020;1;6;E;66,1;71,9;67,6;61,5;56,7;52,2
11;2020;1;6;E;66,6;72,0;69,0;65,4;59,2;54,5
12;2020;1;6;E;62,2;70,3;63,2;60,1;56,9;54,0
13;2020;1;6;E;55,5;63,7;58,4;53,4;48,8;45,1
14;2020;1;6;E;63,1;68,8;64,8;62,3;59,5;56,2
16;2020;1;6;E;61,5;67,8;65,0;59,9;51,0;45,4
17;2020;1;6;E;60,5;70,5;58,1;52,9;49,2;47,1
18;2020;1;6;E;55,3;62,9;56,4;50,8;46,2;44,1
19;2020;1;6;E;59,5;67,1;62,6;57,3;52,9;50,1
20;2020;1;6;E;58,9;67,0;61,8;56,6;52,4;49,7
24;2020;1;6;E;47,1;54,2;49,6;46,0;43,9;42,7
25;2020;1;6;E;67,1;69,9;68,4;67,0;65,2;63,2
27;2020;1;6;E;63,7;73,2;66,3;57,8;54,1;52,1
28;2020;1;6;E;66,9;74,6;71,1;63,6;54,7;48,8
29;2020;1;6;E;56,4;65,8;61,3;50,4;43,1;39,3
30;2020;1;6;E;57,3;65,2;60,2;55,1;50,4;48,2
31;2020;1;6;E;60,4;71,5;63,6;54,1;51,1;49,0
47;2020;1;6;E;54,6;67,9;54,5;48,0;45,4;44,1
48;2020;1;6;E;62,2;66,0;64,2;62,1;58,4;55,4
50;2020;1;6;E;66,4;71,7;66,7;63,5;60,1;57,4
54;2020;1;6;E;60,9;67,4;63,8;59,9;55,5;51,2
55;2020;1;6;E;55,8;64,2;58,9;52,8;49,4;47,5
86;2020;1;6;E;56,8;66,2;60,3;52,9;47,3;43,2
2;2020;1;6;N;67,2;75,0;69,4;64,9;59,4;56,0
3;2020;1;6;N;58,3;68,8;60,4;53,9;50,1;48,0
5;2020;1;6;N;54,4;62,9;58,1;50,4;44,3;42,1
6;2020;1;6;N;67,5;75,8;71,4;64,3;57,1;51,0
8;2020;1;6;N;63,0;70,9;66,8;60,3;51,1;45,5
10;2020;1;6;N;59,3;69,4;62,4;53,2;46,0;42,7
11;2020;1;6;N;62,4;69,9;65,8;56,6;46,3;42,1
12;2020;1;6;N;57,9;64,2;59,7;54,2;47,1;42,7
13;2020;1;6;N;52,6;62,1;56,0;47,8;41,7;40,1
14;2020;1;6;N;59,9;67,0;62,8;57,3;50,9;46,3
16;2020;1;6;N;56,8;66,0;61,6;49,5;39,8;38,1
17;2020;1;6;N;51,4;62,4;53,9;45,0;41,5;39,8
18;2020;1;6;N;49,1;59,0;51,9;44,5;41,7;41,0
19;2020;1;6;N;54,4;64,1;58,0;49,5;43,6;40,0
20;2020;1;6;N;54,1;64,5;57,3;48,8;43,2;41,3
24;2020;1;6;N;46,0;52,4;48,3;44,8;42,4;41,3
25;2020;1;6;N;62,1;67,5;65,3;61,2;53,9;46,7
27;2020;1;6;N;57,3;69,6;58,9;50,0;42,4;40,1
28;2020;1;6;N;60,7;71,8;64,7;49,5;40,6;39,1
29;2020;1;6;N;49,1;62,2;50,2;39,0;33,2;32,1
30;2020;1;6;N;51,6;60,2;52,8;47,2;45,1;44,1
31;2020;1;6;N;58,0;69,9;55,7;49,1;43,4;40,5
47;2020;1;6;N;51,2;64,6;48,6;43,3;40,6;39,3
48;2020;1;6;N;58,9;64,9;62,3;57,4;50,4;45,8
50;2020;1;6;N;60,7;67,8;63,9;58,4;52,6;49,0
54;2020;1;6;N;55,4;64,8;59,3;50,9;44,3;42,1
55;2020;1;6;N;51,5;61,9;53,9;47,0;42,8;41,3
86;2020;1;6;N;50,3;62,7;52,0;40,7;37,5;36,3
2;2020;1;7;T;69,6;75,5;71,5;68,1;60,7;54,7
3;2020;1;7;T;62,0;72,2;65,2;58,2;48,8;45,2
5;2020;1;7;T;59,9;66,2;62,8;58,4;45,4;41,0
6;2020;1;7;T;70,4;77,5;74,1;67,6;57,8;49,0
8;2020;1;7;T;65,4;72,4;68,6;63,7;54,7;45,6
10;2020;1;7;T;65,3;73,3;68,5;61,1;46,0;41,4
11;2020;1;7;T;67,0;73,1;70,1;65,6;49,6;40,6
12;2020;1;7;T;62,4;71,0;64,4;60,4;48,7;39,8
13;2020;1;7;T;55,8;64,8;58,7;53,3;43,8;40,2
14;2020;1;7;T;63,8;70,4;65,8;62,6;54,1;46,9
16;2020;1;7;T;61,2;67,7;64,8;59,4;43,2;38,3
17;2020;1;7;T;56,8;66,1;60,0;52,8;43,3;40,1
18;2020;1;7;T;58,0;70,2;59,4;51,2;42,1;40,4
19;2020;1;7;T;60,0;67,1;62,5;56,2;43,4;37,6
20;2020;1;7;T;59,3;67,4;62,2;56,5;43,6;40,2
24;2020;1;7;T;49,7;57,0;52,8;48,0;42,2;41,0
25;2020;1;7;T;66,4;70,4;68,6;66,6;57,9;49,4
27;2020;1;7;T;62,5;72,5;66,6;57,0;43,9;38,6
28;2020;1;7;T;67,2;75,4;71,8;62,0;42,9;39,5
29;2020;1;7;T;59,4;67,6;61,9;50,7;34,3;32,2
30;2020;1;7;T;58,8;66,1;62,3;57,0;44,9;41,7
31;2020;1;7;T;63,7;72,9;68,5;57,5;45,2;40,7
47;2020;1;7;T;53,9;65,8;54,6;48,7;40,9;39,0
48;2020;1;7;T;62,4;68,5;66,0;61,3;51,3;42,5
50;2020;1;7;T;65,1;70,8;66,8;63,3;53,7;47,8
54;2020;1;7;T;60,6;67,2;64,1;59,4;46,4;43,0
55;2020;1;7;T;56,7;64,6;59,4;52,5;44,0;41,1
86;2020;1;7;T;56,5;66,5;60,4;51,8;38,7;36,7
2;2020;1;7;D;71,0;77,0;72,0;69,2;65,8;62,5
3;2020;1;7;D;63,7;72,9;66,6;60,8;55,3;49,3
5;2020;1;7;D;61,4;66,7;63,4;60,1;56,8;54,1
6;2020;1;7;D;71,9;78,0;74,9;70,2;65,6;63,2
8;2020;1;7;D;66,7;73,2;69,2;64,9;61,7;58,7
10;2020;1;7;D;66,2;73,8;69,8;63,4;58,5;55,0
11;2020;1;7;D;68,7;73,8;70,8;67,7;63,1;58,5
12;2020;1;7;D;63,9;73,0;65,1;61,9;58,4;55,9
13;2020;1;7;D;57,3;65,8;59,8;55,1;50,8;47,0
14;2020;1;7;D;65,3;71,6;66,5;63,7;61,2;59,1
16;2020;1;7;D;62,5;68,2;65,3;61,5;54,5;47,8
17;2020;1;7;D;57,5;66,4;60,1;54,4;49,9;45,8
18;2020;1;7;D;60,1;72,4;62,2;54,0;48,6;45,3
19;2020;1;7;D;61,7;68,0;63,3;58,2;53,5;50,9
20;2020;1;7;D;60,6;68,4;63,0;58,3;55,0;52,6
24;2020;1;7;D;51,5;58,3;53,9;50,8;46,8;43,8
25;2020;1;7;D;67,7;70,8;68,9;67,4;66,0;64,7
27;2020;1;7;D;63,9;73,1;68,1;59,6;51,8;46,2
28;2020;1;7;D;68,8;75,8;72,8;66,1;57,2;51,8
29;2020;1;7;D;61,9;70,8;63,5;55,6;48,2;43,8
30;2020;1;7;D;60,3;66,6;63,1;59,0;54,6;51,6
31;2020;1;7;D;65,1;73,4;69,6;60,7;54,0;49,1
47;2020;1;7;D;55,5;66,9;56,2;50,3;47,1;45,1
48;2020;1;7;D;63,7;68,9;66,5;63,1;56,3;53,0
50;2020;1;7;D;66,4;71,5;67,5;64,6;61,5;59,1
54;2020;1;7;D;61,9;67,6;64,5;60,8;57,2;53,5
55;2020;1;7;D;58,5;65,4;60,7;54,5;49,4;46,4
86;2020;1;7;D;58,1;67,1;61,7;54,7;48,8;45,4
2;2020;1;7;E;69,3;74,3;70,9;68,5;64,6;61,5
3;2020;1;7;E;60,1;68,2;62,9;58,1;53,7;50,4
5;2020;1;7;E;60,8;67,3;63,4;59,7;55,3;51,0
6;2020;1;7;E;71,1;77,6;74,0;68,8;65,0;61,8
8;2020;1;7;E;65,8;72,3;68,6;64,3;60,6;56,7
10;2020;1;7;E;68,2;73,7;68,9;62,7;57,0;52,8
11;2020;1;7;E;67,1;72,9;69,9;66,4;59,9;54,2
12;2020;1;7;E;63,1;71,2;64,8;61,9;57,5;54,1
13;2020;1;7;E;56,6;65,5;58,9;54,5;49,8;45,4
14;2020;1;7;E;64,2;71,4;66,0;63,1;59,8;56,2
16;2020;1;7;E;62,1;67,8;65,3;61,0;51,6;45,1
17;2020;1;7;E;59,9;68,1;63,0;57,3;50,9;48,1
18;2020;1;7;E;57,6;67,3;58,5;52,6;46,9;44,9
19;2020;1;7;E;60,1;67,7;63,2;57,8;52,6;48,1
20;2020;1;7;E;60,7;68,3;62,9;57,7;51,9;47,5
24;2020;1;7;E;47,7;54,8;50,3;46,3;44,3;43,1
25;2020;1;7;E;67,2;70,2;68,6;67,0;65,2;63,0
27;2020;1;7;E;63,2;72,6;66,6;58,2;54,0;51,1
28;2020;1;7;E;67,6;74,7;71,4;63,2;53,6;49,1
29;2020;1;7;E;55,3;65,0;60,0;49,7;42,6;38,8
30;2020;1;7;E;59,5;66,0;62,3;58,2;53,8;49,6
31;2020;1;7;E;65,6;73,4;69,8;61,1;54,1;49,1
47;2020;1;7;E;53,6;64,8;54,7;49,0;46,8;45,7
48;2020;1;7;E;63,7;69,0;66,7;63,0;57,5;54,4
50;2020;1;7;E;66,7;71,5;67,1;64,2;60,6;57,5
54;2020;1;7;E;62,3;67,7;65,1;61,7;56,6;51,1
55;2020;1;7;E;56,1;64,3;59,1;53,3;50,1;47,4
86;2020;1;7;E;57,5;67,0;61,2;54,1;46,8;42,0
2;2020;1;7;N;66,4;73,2;69,6;63,6;57,0;53,2
3;2020;1;7;N;58,5;70,6;61,3;51,5;46,4;44,5
5;2020;1;7;N;54,2;62,5;57,6;48,9;42,1;40,3
6;2020;1;7;N;65,5;73,8;68,9;61,5;52,6;46,8
8;2020;1;7;N;62,0;71,1;66,1;58,2;49,1;44,1
10;2020;1;7;N;58,0;69,4;61,5;50,1;42,5;41,0
11;2020;1;7;N;60,7;70,1;64,9;54,3;42,7;40,1
12;2020;1;7;N;56,3;63,8;59,4;52,3;43,2;37,8
13;2020;1;7;N;50,4;59,8;53,8;46,3;41,6;39,5
14;2020;1;7;N;60,2;66,8;63,0;57,2;49,7;45,3
16;2020;1;7;N;56,3;65,6;61,3;48,9;39,5;37,6
17;2020;1;7;N;51,0;60,4;53,1;45,5;41,1;39,4
18;2020;1;7;N;49,7;60,1;51,8;43,7;41,1;40,1
19;2020;1;7;N;53,4;63,6;57,5;47,8;39,6;36,5
20;2020;1;7;N;53,6;63,5;55,8;47,0;41,0;40,0
24;2020;1;7;N;46,3;53,5;49,1;43,7;41,3;40,4
25;2020;1;7;N;62,4;68,5;66,1;61,0;52,6;47,9
27;2020;1;7;N;58,1;70,8;59,7;49,6;40,2;37,8
28;2020;1;7;N;61,6;73,8;65,3;47,9;40,6;39,1
29;2020;1;7;N;50,1;63,3;51,7;37,0;32,8;32,0
30;2020;1;7;N;53,2;63,5;56,4;47,0;42,7;41,2
31;2020;1;7;N;54,1;66,0;55,5;48,2;42,2;39,9
47;2020;1;7;N;49,6;61,9;49,2;43,2;39,5;38,4
48;2020;1;7;N;57,4;64,8;61,6;54,8;45,9;40,8
50;2020;1;7;N;59,9;67,4;63,6;57,0;50,1;46,7
54;2020;1;7;N;54,7;64,5;58,9;49,4;44,1;42,3
55;2020;1;7;N;51,6;61,1;54,8;47,6;41,9;40,5
86;2020;1;7;N;50,0;62,3;50,8;40,6;37,4;36,2
2;2020;1;8;T;69,1;75,3;71,3;68,0;60,3;54,7
3;2020;1;8;T;62,7;72,4;65,3;58,1;49,8;45,8
5;2020;1;8;T;60,0;66,7;62,8;58,3;44,4;40,6
6;2020;1;8;T;70,6;77,4;74,0;67,6;58,1;49,2
8;2020;1;8;T;65,6;72,6;68,6;63,8;55,5;46,3
10;2020;1;8;T;65,5;73,7;69,0;61,3;47,5;41,3
11;2020;1;8;T;67,3;73,7;70,1;65,9;48,2;41,1
12;2020;1;8;T;62,5;71,5;64,3;60,1;50,3;41,5
13;2020;1;8;T;62,0;69,4;64,9;54,8;44,3;41,0
